,StandardID,ARS-ID,Busstop,x,y,ADDR,구,주소,소속구
6243,115000149,16246,염창동리버파크호텔,126.877717,37.54889341,,대한민국 서울특별시 강서구 염창동,대한민국 서울특별시 염창동 염창동리버파크호텔,강서구
6244,115000150,16247,염창동새마을금고,126.8733041,37.55020153,,대한민국 서울특별시 강서구 염창동,대한민국 서울특별시 염창동 새마을금고,강서구
6245,115000151,16248,염창동새마을금고,126.8728808,37.55025681,,대한민국 서울특별시 강서구 염창동,대한민국 서울특별시 염창동 염창동새마을금고,강서구
6246,115000152,16249,염창동한마음.관음삼성아파트,126.8696521,37.55298935,,대한민국 서울특별시 강서구 염창동,대한민국 서울특별시 염창동 염창동한마음.관음삼성아파트,강서구
6247,115000153,16250,염창동관음삼성아파트,126.8694176,37.55298095,,대한민국 서울특별시 강서구 염창동,대한민국 서울특별시 염창동 염창동관음삼성아파트,강서구
6248,115000154,16251,태영.삼성한사랑아파트,126.86553,37.55512205,,대한민국 서울특별시 강서구 등촌1동,대한민국 서울특별시 등촌1동 태영.삼성한사랑아파트,강서구
6249,115000155,16252,금호.한솔아파트,126.8654226,37.5553982,,대한민국 서울특별시 강서구 등촌1동,대한민국 서울특별시 강서구 염창동 241-13,강서구
6250,115000156,16253,블루나인비지니스센터.이마트,126.8638112,37.55632456,,대한민국 서울특별시 강서구 등촌1동,대한민국 서울특별시 등촌1동 블루나인비지니스센터.이마트,강서구
6251,115000157,16254,블루나인비지니스센터.이마트,126.863882,37.55646622,,대한민국 서울특별시 강서구 염창동,대한민국 서울특별시 블루나인비지니스센터.이마트,강서구
6252,115000158,16255,이마트.강서소방서,126.8617152,37.55760323,,대한민국 서울특별시 강서구 염창동,대한민국 서울특별시 강서구 가양3동 449-30,강서구
6253,115000159,16256,강서소방서.이마트.증미역,126.8618472,37.55737666,,대한민국 서울특별시 강서구 가양3동,대한민국 서울특별시 등촌1동 강서소방서.이마트.증미역,강서구
6254,115000160,16257,가양역.현대프린스텔,126.856433,37.56031655,,대한민국 서울특별시 강서구 가양3동,대한민국 서울특별시 강서구 가양3동 448-35,강서구
6255,115000161,16258,가양역.현대아파트,126.8565633,37.5603875,,대한민국 서울특별시 강서구 가양3동,대한민국 서울특별시 강서구 가양3동 448-35,강서구
6256,115000162,16259,가양역.우성아파트,126.8540536,37.56154673,,대한민국 서울특별시 강서구 가양3동,대한민국 서울특별시 강서구 등촌동 76-2,강서구
6257,115000163,16260,가양역.우성아파트,126.8533369,37.56209595,,대한민국 서울특별시 강서구 가양3동,대한민국 서울특별시 강서구 가양2동 14-36,강서구
6258,115000164,16261,SBS공개홀,126.8507594,37.56344011,,대한민국 서울특별시 강서구 가양3동,대한민국 서울특별시 강서구 가양2동 1479-8,강서구
6259,115000165,16262,SBS공개홀,126.8499074,37.56372803,,대한민국 서울특별시 강서구 가양3동,대한민국 서울특별시 강서구 가양2동 17-9,강서구
6260,115000927,16263,가양4.5단지상가앞,126.8526188,37.56408897,,대한민국 서울특별시 강서구 가양2동 양천로57길,대한민국 서울특별시 가양2동 가양4.5단지상가앞,강서구
6261,115000167,16264,서울서진학교,126.8500668,37.56607868,,대한민국 서울특별시 강서구 가양2동,대한민국 서울특별시 가양2동 서울서진학교,강서구
6262,115000168,16265,등촌동대림아파트,126.8484745,37.56449709,,대한민국 서울특별시 강서구 등촌3동,대한민국 서울특별시 등촌3동 등촌동대림아파트,강서구
6263,115000169,16266,강서한강자이아파트,126.8478594,37.56500107,,대한민국 서울특별시 강서구 등촌3동,대한민국 서울특별시 강서구 가양1동 18-12,강서구
6264,115000170,16267,가양동CJ주식회사,126.845024,37.566506,,대한민국 서울특별시 강서구 등촌3동,대한민국 서울특별시 강서구 가양1동 89-15,강서구
6265,115000171,16268,가양동CJ주식회사,126.8438191,37.56698145,,대한민국 서울특별시 강서구 가양동,대한민국 서울특별시 가양1동 가양동CJ주식회사,강서구
6266,115000172,16269,양천초등학교.겸재정선미술관,126.8402989,37.56901757,,대한민국 서울특별시 강서구 가양동,대한민국 서울특별시 강서구 가양동 179-8,강서구
6267,115000173,16270,양천초등학교.겸재정선미술관,126.8401002,37.56897093,,대한민국 서울특별시 강서구 가양동,대한민국 서울특별시 강서구 가양동 179-6,강서구
6268,115000174,16271,겸재정선미술관,126.8375703,37.5703281,,대한민국 서울특별시 강서구 가양동,대한민국 서울특별시 가양1동 겸재정선미술관,강서구
6269,115000175,16272,겸재정선미술관,126.837283,37.570628,,대한민국 서울특별시 강서구 가양동,대한민국 서울특별시 강서구 가양동 259-6,강서구
6270,115000176,16273,마곡실내배드민턴장,126.8300647,37.57265004,,대한민국 서울특별시 강서구 가양동,대한민국 서울특별시 강서구 마곡동 230-7,강서구
6271,115000177,16274,마곡실내배드민턴장,126.831206,37.57271903,,대한민국 서울특별시 강서구 마곡동,대한민국 서울특별시 가양1동 마곡실내배드민턴장,강서구
6272,115000178,16275,서남물재생센터,126.8279033,37.57292128,,대한민국 서울특별시 강서구 마곡동,대한민국 서울특별시 가양1동 서남물재생센터,강서구
6273,115000179,16276,서남물재생센터,126.8273037,37.57275995,,대한민국 서울특별시 강서구 마곡동,대한민국 서울특별시 강서구 마곡동 227-4,강서구
6274,115000180,16277,서남환경공원,126.8233189,37.57325575,,대한민국 서울특별시 강서구 마곡동,대한민국 서울특별시 강서구 마곡동 222-34,강서구
6275,115000181,16278,서남환경공원,126.8226231,37.57314602,,대한민국 서울특별시 강서구 마곡동,대한민국 서울특별시 가양1동 서남환경공원,강서구
6276,115000182,16279,방화동도시개발2단지아파트,126.8185511,37.57325101,,대한민국 서울특별시 강서구 방화1동,대한민국 서울특별시 방화동 방화동도시개발2단지아파트,강서구
6277,115000183,16280,방화동도시개발2단지아파트,126.8189422,37.57337443,,대한민국 서울특별시 강서구 방화3동,대한민국 서울특별시 방화동 방화동도시개발2단지아파트,강서구
6278,115000186,16283,방화동동부센트레빌아파트,126.8138666,37.5733873,,대한민국 서울특별시 강서구 방화1동,대한민국 서울특별시 방화1동 방화동동부센트레빌아파트,강서구
6279,115000187,16284,방화동동부센트레빌아파트,126.8141952,37.57345311,,대한민국 서울특별시 강서구 방화1동,대한민국 서울특별시 강서구 방화동 767-26,강서구
6280,115000188,16285,방화사거리,126.8104761,37.57315026,,대한민국 서울특별시 강서구 방화1동,대한민국 서울특별시 강서구 방화동 562-1,강서구
6281,115000189,16286,방화사거리,126.8098924,37.57316789,,대한민국 서울특별시 강서구 방화1동,대한민국 서울특별시 강서구 방화1동 488-14,강서구
6282,115000190,16287,개화산역,126.8060766,37.57251866,,대한민국 서울특별시 강서구 방화1동,대한민국 서울특별시 강서구 방화1동 531-1,강서구
6283,115000191,16288,개화산역,126.8060894,37.57260845,,대한민국 서울특별시 강서구 방화1동,대한민국 서울특별시 강서구 방화1동 531-1,강서구
6284,115000194,16291,등촌3동천주교회,126.8457258,37.5598737,,대한민국 서울특별시 강서구 방화1동,대한민국 서울특별시 강서구 등촌3동 709-19,강서구
6285,115000195,16292,등촌3동천주교회,126.8459318,37.56000145,,대한민국 서울특별시 강서구 방화1동,대한민국 서울특별시 강서구 등촌3동 709-19,강서구
6286,115000196,16293,등촌3동5단지아파트.등촌고등학교,126.8454863,37.56166079,,대한민국 서울특별시 강서구 등촌3동,대한민국 서울특별시 등촌3동 등촌3동5단지아파트.등촌고등학교,강서구
6287,115000197,16294,등촌3동5단지아파트.등촌고등학교,126.8455711,37.56175796,,대한민국 서울특별시 강서구 등촌3동,대한민국 서울특별시 등촌3동 등촌3동5단지아파트.등촌고등학교,강서구
6288,115000198,16295,등촌3동주공4단지아파트,126.8430664,37.562497,,대한민국 서울특별시 강서구 등촌3동,대한민국 서울특별시 등촌3동 등촌3동주공4단지아파트,강서구
6289,115000199,16296,등촌동부영아파트,126.8431051,37.56260733,,대한민국 서울특별시 강서구 등촌3동,대한민국 서울특별시 등촌3동 등촌3동주공4단지아파트,강서구
6290,115000200,16297,등촌3동주공10단지아파트,126.8473221,37.56200684,,대한민국 서울특별시 강서구 등촌3동,대한민국 서울특별시 등촌3동 등촌3동주공10단지아파트,강서구
6291,115000201,16298,등촌3동대림아파트,126.8473824,37.56229117,,대한민국 서울특별시 강서구 등촌3동,대한민국 서울특별시 등촌3동 등촌3동대림아파트,강서구
6292,115000935,16301,마곡13단지힐스테이트아파트,126.8178844,37.5566727,,대한민국 서울특별시 강서구 공항동,대한민국 서울특별시 공항동 마곡13단지힐스테이트아파트,강서구
6293,115000934,16302,다솔마을.강서농수산물도매시장,126.8198598,37.55483199,,대한민국 서울특별시 강서구 공항동,대한민국 서울특별시 강서구 발산1동 304-1,강서구
6294,115000206,16303,강서공업고등학교,126.8166736,37.57561741,,대한민국 서울특별시 강서구 방화대로,대한민국 서울특별시 방화동 강서공업고등학교,강서구
6295,115000207,16304,방화동도시개발1.2단지아파트,126.8168881,37.57513269,,대한민국 서울특별시 강서구 방화대로,대한민국 서울특별시 방화동 방화동도시개발1.2단지아파트,강서구
6296,115000208,16305,서울항공비즈니스고등학교,126.816765,37.56951802,,대한민국 서울특별시 강서구 방화대로,대한민국 서울특별시 방화1동 서울항공비즈니스고등학교,강서구
6297,115000209,16306,서울항공비즈니스고등학교,126.8165339,37.56895734,,대한민국 서울특별시 강서구 방화대로,대한민국 서울특별시 강서구 방화동 217-216,강서구
6298,115000210,16307,공항중학교,126.8164061,37.56322489,,대한민국 서울특별시 강서구 공항동,대한민국 서울특별시 공항동 공항중학교,강서구
6299,115000211,16308,공항중학교,126.816602,37.56257306,,대한민국 서울특별시 강서구 공항동,대한민국 서울특별시 강서구 공항동 14-121,강서구
6300,115000212,16309,양천향교역,126.8408125,37.56684038,,대한민국 서울특별시 강서구 등촌3동,대한민국 서울특별시 등촌3동 양천향교역,강서구
6301,115000224,16321,방신전통시장,126.812727,37.56999242,,대한민국 서울특별시 강서구 등촌3동,대한민국 서울특별시 강서구 방화2동 580-4,강서구
6302,115000225,16322,방화주유소,126.8125856,37.5666851,,대한민국 서울특별시 강서구 등촌3동,대한민국 서울특별시 강서구 방화동 598-157,강서구
6303,115000229,16326,제과점앞,126.8098898,37.56045056,,대한민국 서울특별시 강서구 등촌3동,대한민국 서울특별시 강서구 공항동 53-28,강서구
6304,115000230,16327,공항동천주교회,126.8115927,37.55747548,,대한민국 서울특별시 강서구 공항동,대한민국 서울특별시 공항동 공항동천주교회,강서구
6305,115000231,16328,강서한방병원,126.8390322,37.53011858,,대한민국 서울특별시 강서구 공항동,대한민국 서울특별시 강서구 화곡1동 357-22,강서구
6306,115000232,16329,강서한방병원,126.8393326,37.53007559,,대한민국 서울특별시 강서구 화곡1동,대한민국 서울특별시 화곡동 강서한방병원,강서구
6307,115000233,16330,강서한강자이아파트,126.850101,37.56639041,,대한민국 서울특별시 강서구 가양동,대한민국 서울특별시 가양1동 강서한강자이아파트,강서구
6308,115000234,16332,강서구청별관,126.8599304,37.56127661,,대한민국 서울특별시 강서구 가양3동,대한민국 서울특별시 가양3동 강서구청별관,강서구
6309,115000241,16339,우장산동주민센터,126.8416546,37.54792833,,대한민국 서울특별시 강서구 우장산동,대한민국 서울특별시 화곡동 우장산동주민센터,강서구
6310,115000242,16340,문성유치원,126.8444517,37.54686214,,대한민국 서울특별시 강서구 우장산동,대한민국 서울특별시 화곡동 문성유치원,강서구
6311,115000243,16341,제일성심병원,126.8458178,37.54716029,,대한민국 서울특별시 강서구 화곡본동,대한민국 서울특별시 화곡동 제일성심병원,강서구
6312,115000244,16342,가양7단지상가,126.861569,37.5607187,,대한민국 서울특별시 강서구 가양3동,대한민국 서울특별시 가양3동 가양7단지상가앞,강서구
6313,115000246,16344,등촌주공9단지,126.8505326,37.56115213,,대한민국 서울특별시 강서구 등촌3동,대한민국 서울특별시 등촌3동 등촌주공9단지,강서구
6314,115000247,16345,강서구민올림픽체육센터,126.8501414,37.55982348,,대한민국 서울특별시 강서구 등촌3동 화곡로65길,대한민국 서울특별시 등촌3동 강서구민올림픽체육센터,강서구
6315,115000248,16346,등촌주공6단지,126.848935,37.56031993,,대한민국 서울특별시 강서구 등촌3동,대한민국 서울특별시 등촌3동 등촌주공6단지,강서구
6316,115000249,16347,등현초등학교,126.8470219,37.56115982,,대한민국 서울특별시 강서구 등촌3동,대한민국 서울특별시 등촌3동 등현초등학교,강서구
6317,115000250,16348,가양7단지상가앞,126.8618951,37.56074719,,대한민국 서울특별시 강서구 가양3동,대한민국 서울특별시 가양3동 가양7단지상가앞,강서구
6318,115000251,16350,우장산휴먼빌아파트,126.8434734,37.54743229,,대한민국 서울특별시 강서구 가양3동,대한민국 서울특별시 강서구 화곡동 83-19,강서구
6319,115000252,16351,우장산동주민센터,126.8415087,37.54799909,,대한민국 서울특별시 강서구 우장산동,대한민국 서울특별시 화곡동 우장산동주민센터,강서구
6320,115000253,16352,양서1단지우장산아이파크이편한세상,126.8369118,37.54801762,,대한민국 서울특별시 강서구 우장산동,대한민국 서울특별시 화곡동 양서1단지우장산아이파크이편한세상,강서구
6321,115000258,16361,제일성심병원,126.8451161,37.5466027,,대한민국 서울특별시 강서구 우장산동,대한민국 서울특별시 강서구 우장산동 94-4,강서구
6322,115000259,16364,강서힐스테이트아파트,126.8369628,37.54793911,,대한민국 서울특별시 강서구 우장산동,대한민국 서울특별시 화곡동 양서1단지우장산아이파크이편한세상,강서구
6323,115000261,16366,등촌주공6단지앞,126.848875,37.56020476,,대한민국 서울특별시 강서구 등촌3동,대한민국 서울특별시 등촌3동 등촌주공6단지앞,강서구
6324,115000262,16367,강서구민올림픽체육센터,126.8503284,37.55990476,,대한민국 서울특별시 강서구 등촌3동 화곡로65길,대한민국 서울특별시 등촌3동 강서구민올림픽체육센터,강서구
6325,115000263,16368,등촌9단지SBS공개홀,126.8507958,37.56179039,,대한민국 서울특별시 강서구 등촌3동 화곡로65길,대한민국 서울특별시 강서구 등촌3동 707-1,강서구
6326,115000264,16369,가양4.5단지상가앞,126.8526929,37.56387994,,대한민국 서울특별시 강서구 가양2동 양천로57길,대한민국 서울특별시 가양2동 가양4.5단지상가앞,강서구
6327,115000267,16373,삼정그린코아아파트,126.8117711,37.57162753,,대한민국 서울특별시 강서구 가양2동 양천로57길,대한민국 서울특별시 강서구 방화동 567-30,강서구
6328,115000268,16374,강서농협,126.8128207,37.56790438,,대한민국 서울특별시 강서구 방화1동,대한민국 서울특별시 방화1동 강서농협,강서구
6329,115000269,16375,강서농협,126.8127267,37.56789785,,대한민국 서울특별시 강서구 방화동 초원로,대한민국 서울특별시 방화동 강서농협,강서구
6330,115000270,16376,서울방화초등학교,126.8050822,37.56818869,,대한민국 서울특별시 강서구 방화동 초원로,대한민국 서울특별시 강서구 방화동 651-1,강서구
6331,115000272,16378,공항동주민센터,126.810624,37.55878673,,대한민국 서울특별시 강서구 공항동,대한민국 서울특별시 공항동 공항동주민센터,강서구
6332,115000273,16379,천주교성당,126.8123312,37.55602656,,대한민국 서울특별시 강서구 공항동,대한민국 서울특별시 강서구 공항동 송정로 10,강서구
6333,115000936,16385,마곡나루역4번출구,126.8280139,37.56503346,,대한민국 서울특별시 강서구 공항동,대한민국 서울특별시 강서구 가양동 596,강서구
6334,115000937,16386,마곡나루역5번출구,126.8273168,37.56506712,,대한민국 서울특별시 강서구 마곡동,대한민국 서울특별시 가양1동 마곡나루역5번출구.서울식물원,강서구
6335,115000938,16387,마곡역교차로,126.8284497,37.55945626,,대한민국 서울특별시 강서구 마곡동,대한민국 서울특별시 강서구 가양동 819,강서구
6336,115000939,16388,이대서울병원,126.8345733,37.55882965,,대한민국 서울특별시 강서구 가양동,대한민국 서울특별시 내발산동 이대서울병원,강서구
6337,115000280,16389,김포공항국내선,126.8040921,37.55881001,,대한민국 서울특별시 강서구 하늘길,대한민국 서울특별시 공항동 김포공항국내선,강서구
6338,115000281,16390,김포공항국내선,126.804665,37.55831644,,대한민국 서울특별시 강서구 하늘길,대한민국 서울특별시 강서구 공항동 115-1,강서구
6339,115000282,16391,김포공항국제선,126.8013423,37.56517256,,대한민국 서울특별시 강서구 방화동 하늘길 112 국제선청사 김포국제공항 (GMP) 김포국제공항 국제선터미널,대한민국 서울특별시 방화동 김포공항국제선,강서구
6340,115000283,16392,김포공항국제선,126.801082,37.5649592,,대한민국 서울특별시 강서구 방화동 720-10,대한민국 서울특별시 방화동 김포공항국제선,강서구
6341,115000284,16393,발산역7번출구,126.8378899,37.55787143,,대한민국 서울특별시 강서구 방화동 720-10,대한민국 서울특별시 내발산동 발산역7번출구,강서구
6342,115000897,16394,신방화역5번출구,126.8167099,37.56746438,,대한민국 서울특별시 강서구 방화동 720-10,대한민국 서울특별시 강서구 방화1동 방화대로,강서구
6343,115000912,16395,마곡엠밸리6.7단지.마곡중학교,126.8219241,37.5671765,,대한민국 서울특별시 강서구 방화동 720-10,대한민국 서울특별시 강서구 방화동 211-3,강서구
6344,115000898,16396,마곡나루역,126.8259403,37.56688423,,대한민국 서울특별시 강서구 방화동 720-10,대한민국 서울특별시 강서구 마곡동 366-2,강서구
6345,115000900,16397,마곡역,126.8271496,37.56160535,,대한민국 서울특별시 강서구 방화동 720-10,대한민국 서울특별시 강서구 가양동 576,강서구
6346,115000901,16398,마곡역,126.827236,37.56152638,,대한민국 서울특별시 강서구 가양동,대한민국 서울특별시 가양1동 마곡역,강서구
6347,115000899,16399,마곡나루역1번출구,126.8261996,37.56698558,,대한민국 서울특별시 강서구 가양동,대한민국 서울특별시 강서구 마곡동 367-3,강서구
6348,115000933,16400,마곡동로사거리,126.8299892,37.55947204,,대한민국 서울특별시 강서구 가양동,대한민국 서울특별시 강서구 가양동 840,강서구
6349,115000913,16401,마곡엠밸리11.12단지,126.8214633,37.56018457,,대한민국 서울특별시 강서구 가양동,대한민국 서울특별시 강서구 공항동 1000,강서구
6350,115900271,16402,마곡13단지힐스테이트후문,126.8185612,37.5565828,,대한민국 서울특별시 강서구 공항동 방화대로8길,대한민국 서울특별시 공항동 마곡13단지힐스테이트후문,강서구
6351,115900272,16403,공진초등학교,126.8216364,37.55839286,,대한민국 서울특별시 강서구 공항동,대한민국 서울특별시 공항동 공진초등학교,강서구
6352,115000295,16407,송정역,126.8122166,37.5612684,,대한민국 서울특별시 강서구 공항동,대한민국 서울특별시 공항동 송정,강서구
6353,115000296,16408,외발산동기점,126.8214964,37.54524726,,대한민국 서울특별시 강서구 공항동,대한민국 서울특별시 강서구 외발산동 261-1,강서구
6354,115000297,16410,한국공항공사,126.7986847,37.5625331,,대한민국 서울특별시 강서구 방화동,대한민국 서울특별시 방화동 한국공항공사,강서구
6355,115000298,16411,한국공항공사,126.798649,37.562533,,대한민국 서울특별시 강서구 방화동,대한민국 서울특별시 방화동 한국공항공사,강서구
6356,115000300,16413,개화동상사마을종점,126.8017961,37.58870256,,대한민국 서울특별시 강서구 방화2동 개화길,대한민국 서울특별시 방화2동 개화동상사마을종점,강서구
6357,115000302,16416,마곡수명산파크7단지,126.8230847,37.54934916,,대한민국 서울특별시 강서구 방화2동 개화길,대한민국 서울특별시 강서구 외발산동 156-5,강서구
6358,115000303,16417,마곡수명산파크5단지6단지,126.8253112,37.55153181,,대한민국 서울특별시 강서구 방화2동 개화길,대한민국 서울특별시 강서구 내발산동 737-72,강서구
6359,115000304,16418,마곡수명산파크2단지,126.8263354,37.55491463,,대한민국 서울특별시 강서구 내발산동,대한민국 서울특별시 내발산동 마곡수명산파크2단지,강서구
6360,115000305,16419,마곡수명산파크2단지,126.8261837,37.55469536,,대한민국 서울특별시 강서구 내발산동,대한민국 서울특별시 내발산동 마곡수명산파크2단지,강서구
6361,115000306,16420,마곡수명산파크3단지4단지,126.8252596,37.5516687,,대한민국 서울특별시 강서구 외발산동,대한민국 서울특별시 내발산동 마곡수명산파크3단지.4단지,강서구
6362,115000307,16421,마곡수명산파크7단지,126.8227104,37.54923279,,대한민국 서울특별시 강서구 외발산동,대한민국 서울특별시 강서구 발산1동 165-1,강서구
6363,115000308,16422,마곡역,126.8267578,37.55950202,,대한민국 서울특별시 강서구 외발산동,대한민국 서울특별시 강서구 가양1동 495-1,강서구
6364,115000309,16423,마곡역,126.825403,37.560018,,대한민국 서울특별시 강서구 외발산동,대한민국 서울특별시 강서구 가양1동 530-2,강서구
6365,115000310,16424,화곡2동주민센터,126.8552255,37.531362,,대한민국 서울특별시 강서구 화곡2동,대한민국 서울특별시 화곡동 화곡2동주민센터,강서구
6366,115000311,16425,화곡2동주민센터,126.8547482,37.53123945,,대한민국 서울특별시 강서구 화곡2동,대한민국 서울특별시 강서구 화곡2동 860-15,강서구
6367,115000313,16427,마곡엠밸리14단지아파트,126.8265216,37.55743971,,대한민국 서울특별시 강서구 내발산동,대한민국 서울특별시 내발산동 마곡엠밸리14단지아파트,강서구
6368,115000314,16428,마곡엠밸리15단지아파트,126.8266431,37.55744661,,대한민국 서울특별시 강서구 내발산동,대한민국 서울특별시 강서구 내발산동 335-1,강서구
6369,115000315,16429,발산역9번출구,126.8366967,37.55889446,,대한민국 서울특별시 강서구 내발산동,대한민국 서울특별시 가양1동 발산역9번출구,강서구
6370,115000316,16430,공항동주민센터,126.8106255,37.55892823,,대한민국 서울특별시 강서구 공항동,대한민국 서울특별시 공항동 공항동주민센터,강서구
6371,115000317,16431,신방화사거리,126.8168527,37.57285906,,대한민국 서울특별시 강서구 방화대로,대한민국 서울특별시 방화1동 신방화사거리,강서구
6372,115000318,16432,신방화사거리,126.8166376,37.57286018,,대한민국 서울특별시 강서구 방화대로,대한민국 서울특별시 방화1동 신방화사거리,강서구
6373,115000319,16433,방화2동우촌연립,126.8116811,37.57002344,,대한민국 서울특별시 강서구 방화동,대한민국 서울특별시 방화동 방화2동우촌연립,강서구
6374,115000320,16434,개화역광역환승센터,126.7984749,37.57866422,,대한민국 서울특별시 강서구 방화동,대한민국 서울특별시 강서구 개화동 488-5,강서구
6375,115000321,16435,개화역광역환승센터,126.798773,37.578626,,대한민국 서울특별시 강서구 방화동,대한민국 서울특별시 강서구 개화동 488-5,강서구
6376,115000322,16436,방화2동청성아파트,126.8118414,37.56656261,,대한민국 서울특별시 강서구 방화동로,대한민국 서울특별시 방화동 방화2동청성아파트,강서구
6377,115000609,16450,강서연세병원,126.8755944,37.54940098,,대한민국 서울특별시 강서구 염창동,대한민국 서울특별시 염창동 강서연세병원,강서구
6378,115000617,16451,롯데몰.김포공항,126.803103,37.56224678,,대한민국 서울특별시 강서구 염창동,대한민국 서울특별시 강서구 방화동 733-4,강서구
6379,115000624,16453,송정중학교후문,126.8163979,37.55453124,,대한민국 서울특별시 강서구 공항동,대한민국 서울특별시 공항동 송정중학교후문,강서구
6380,115900241,16462,염창동주민센터,126.8710982,37.5537436,,대한민국 서울특별시 강서구 공항동,대한민국 서울특별시 강서구 염창동 양천로67가길 63,강서구
6381,115900231,16463,대통마트,126.8560358,37.53507633,,대한민국 서울특별시 강서구 공항동,대한민국 서울특별시 강서구 화곡동 464-8,강서구
6382,115900232,16464,강원슈퍼,126.8569195,37.53561715,,대한민국 서울특별시 강서구 공항동,대한민국 서울특별시 강서구 화곡동 470-11,강서구
6383,115900233,16465,방글방글슈퍼,126.8582576,37.53647136,,대한민국 서울특별시 강서구 공항동,대한민국 서울특별시 강서구 화곡4동 478-6,강서구
6384,115900234,16466,경북하이마트,126.8591975,37.53715428,,대한민국 서울특별시 강서구 등촌로13길,대한민국 서울특별시 화곡동 경북하이마트,강서구
6385,115900235,16467,한광고,126.8585349,37.53782647,,대한민국 서울특별시 강서구 화곡4동,대한민국 서울특별시 화곡동 한광고,강서구
6386,115900236,16468,신정여상,126.8575264,37.53729854,,대한민국 서울특별시 강서구 화곡4동,대한민국 서울특별시 화곡동 신정여상,강서구
6387,115900237,16469,명지해드는터아파트,126.856368,37.53655658,,대한민국 서울특별시 강서구 화곡4동,대한민국 서울특별시 화곡동 명지해드는터아파트,강서구
6388,115900238,16470,대성마트,126.8559141,37.53649108,,대한민국 서울특별시 강서구 화곡4동,대한민국 서울특별시 화곡동 대성마트,강서구
6389,115900239,16471,미주아파트,126.8549852,37.53744348,,대한민국 서울특별시 강서구 화곡동 등촌로13자길,대한민국 서울특별시 화곡동 미주아파트,강서구
6390,115900240,16472,방송인아파트,126.8541062,37.53706869,,대한민국 서울특별시 강서구 화곡동 등촌로13자길,대한민국 서울특별시 강서구 화곡동 466-22,강서구
6391,115900230,16473,곰달래약국,126.8580346,37.53151923,,대한민국 서울특별시 강서구 화곡동 등촌로13자길,대한민국 서울특별시 강서구 화곡4동 840-12,강서구
6392,115900229,16474,원비디오,126.8581763,37.53076258,,대한민국 서울특별시 강서구 화곡동 등촌로13자길,대한민국 서울특별시 강서구 화곡동 841-26,강서구
6393,115900228,16475,곰달래아파트,126.8565082,37.52960933,,대한민국 서울특별시 강서구 화곡동 등촌로13자길,대한민국 서울특별시 강서구 화곡동 국회대로7길 79,강서구
6394,115900227,16476,삼성아파트,126.8541115,37.5293006,,대한민국 서울특별시 강서구 화곡2동,대한민국 서울특별시 화곡동 율창,강서구
6395,115900226,16477,은창아파트,126.8518662,37.52901937,,대한민국 서울특별시 강서구 화곡2동,대한민국 서울특별시 화곡동 은창아파트,강서구
6396,115900225,16478,화곡전화국,126.847953,37.52944741,,대한민국 서울특별시 강서구 화곡1동,대한민국 서울특별시 화곡동 화곡전화국,강서구
6397,115900224,16479,까치산역,126.8461015,37.53261494,,대한민국 서울특별시 강서구 화곡1동,대한민국 서울특별시 강서구 화곡1동 346-1,강서구
6398,115900223,16480,까치시장,126.8462732,37.53375114,,대한민국 서울특별시 강서구 화곡1동,대한민국 서울특별시 강서구 화곡8동 338-23,강서구
6399,115900222,16481,까치약국,126.846692,37.536206,,대한민국 서울특별시 강서구 화곡1동,대한민국 서울특별시 강서구 화곡8동 404-21,강서구
6400,115900221,16482,개나리슈퍼,126.8479616,37.53664645,,대한민국 서울특별시 강서구 화곡1동,대한민국 서울특별시 강서구 화곡8동 409-163,강서구
6401,115900220,16483,빨래세탁소,126.8491793,37.53705302,,대한민국 서울특별시 강서구 화곡1동,대한민국 서울특별시 강서구 화곡동 680-40,강서구
6402,115900218,16484,공작세탁소,126.8545557,37.53649595,,대한민국 서울특별시 강서구 화곡1동,대한민국 서울특별시 강서구 화곡동 곰달래로49길 126,강서구
6403,115900217,16485,대성정육점,126.855153,37.535893,,대한민국 서울특별시 강서구 화곡1동,대한민국 서울특별시 강서구 화곡동 곰달래로49길 110,강서구
6404,115900216,16486,대통마트,126.8559553,37.53488512,,대한민국 서울특별시 강서구 화곡2동,대한민국 서울특별시 화곡동 대통마트,강서구
6405,115900215,16487,국민약국,126.8578694,37.53175644,,대한민국 서울특별시 강서구 화곡2동,대한민국 서울특별시 화곡동 국민약국,강서구
6406,115900219,16488,대성정육점,126.8550225,37.53585449,,대한민국 서울특별시 강서구 화곡동 곰달래로49길,대한민국 서울특별시 화곡동 대성정육점,강서구
6407,115900214,16489,약수터,126.8516033,37.53877791,,대한민국 서울특별시 강서구 화곡2동,대한민국 서울특별시 화곡동 약수터,강서구
6408,115900209,16490,신광명마을,126.8240688,37.54710698,,대한민국 서울특별시 강서구 외발산동,대한민국 서울특별시 외발산동 신광명마을,강서구
6409,115900210,16491,수명중고등학교,126.8241073,37.54931069,,대한민국 서울특별시 강서구 내발산동,대한민국 서울특별시 내발산동 수명중고등학교,강서구
6410,115900211,16492,마곡.수명산파크4단지,126.8244352,37.55064809,,대한민국 서울특별시 강서구 내발산동,대한민국 서울특별시 내발산동 마곡.수명산파크4단지,강서구
6411,115000066,16493,방화중학교,126.8063961,37.56423392,,대한민국 서울특별시 강서구 내발산동,대한민국 서울특별시 강서구 방화2동 618-9,강서구
